Nombre,EjeMayor,PeriodoDias,Excentricidad
KOI_426.01,0.127,16.301293,0
KOI_427.01,0.157,24.614847,0
KOI_427.02,0.227,42.95011,0
KOI_427.03,0.443,116.9562,0
KOI_89.02,0.845,207.6035,0
KOI_575.01,0.17,24.31587,0
KOI_2910.01,0.117,15.36254,0
KOI_2913.01,0.039,2.888796,0
KOI_2914.01,0.162,21.11813,0
KOI_2915.01,0.056,5.060935,0
KOI_2919.01,0.035,2.5225852,0
KOI_2920.01,0.068,6.739726,0
KOI_276.01,0.242,41.74591,0
KOI_2921.01,0.119,16.6147,0
KOI_3108.01,0.074,7.362723,0
KOI_3109.01,0.095,10.676126,0
KOI_3110.01,0.055,4.484904,0
KOI_3111.01,0.101,10.767947,0
KOI_3111.02,0.055,4.328464,0
KOI_285.03,0.278,49.35899,0
KOI_3112.01,0.032,2.118888,0
KOI_3113.01,0.034,2.460534,0
KOI_3115.01,0.064,5.866033,0
KOI_3116.01,0.17,23.91103,0
KOI_3117.01,0.063,6.066686,0
KOI_429.01,0.076,8.600121,0
KOI_430.01,0.088,12.376487,0
KOI_430.02,0.073,9.34037,0
KOI_432.01,0.06,5.2634076,0
KOI_433.01,0.046,4.0304645,0
KOI_433.02,0.859,328.2402,0
KOI_435.01,0.148,20.549751,0
KOI_435.02,1.621,741,0
KOI_436.01,0.633,199.839268,0
KOI_577.01,0.227,39.67715,0
KOI_578.01,0.068,6.41246,0
KOI_580.01,0.068,6.521234,0
KOI_581.01,0.07,6.996922,0
KOI_581.02,0.546,151.8654,0
KOI_582.01,0.06,5.945053,0
KOI_92.01,0.327,65.70462,0
KOI_583.01,0.036,2.437018,0
KOI_2923.01,0.059,5.838947,0
KOI_2924.01,0.03,2.279533,0
KOI_2926.01,0.084,12.28549,0
KOI_2926.02,0.049,5.536068,0
KOI_2927.01,0.167,24.43528,0
KOI_2931.01,0.387,99.25095,0
KOI_2933.01,0.411,119.08406,0
KOI_732.01,0.022,1.2602548,0
KOI_732.02,0.041,3.295369,0
KOI_732.03,0.056,5.254582,0
KOI_734.01,0.167,24.54362,0
KOI_112.01,0.273,51.07931,0
KOI_734.02,0.336,70.2789,0
KOI_735.01,0.144,22.34133,0
KOI_739.01,0.019,1.2870749,0
KOI_740.01,0.119,17.67168,0
KOI_666.01,0.159,22.24818,0
KOI_670.01,0.085,9.489383,0
KOI_673.01,0.056,4.417463,0
KOI_105.01,0.08,8.981008,0
KOI_674.01,0.137,16.338952,0
KOI_680.01,0.086,8.6001453,0
KOI_682.01,1.367,562.1424,0
KOI_683.01,0.863,278.1222,0
KOI_684.01,0.049,4.034915,0
KOI_685.01,0.045,3.173905,0
KOI_686.01,0.262,52.513565,0
KOI_687.01,0.051,4.178382,0
KOI_688.01,0.046,3.275783,0
KOI_689.01,0.123,15.87369,0
KOI_107.01,0.077,7.256999,0
KOI_691.01,0.195,29.66653,0
KOI_691.02,0.13,16.22547,0
KOI_694.01,0.13,17.421125,0
KOI_695.01,0.195,29.90757,0
KOI_697.01,0.043,3.032154,0
KOI_698.01,0.103,12.7187062,0
KOI_704.01,0.128,18.396319,0
KOI_709.01,0.147,21.3845,0
KOI_710.03,0.054,3.886831,0
KOI_711.03,0.491,124.5231,0
KOI_110.01,0.097,9.940678,0
KOI_714.01,0.049,4.1820097,0
KOI_716.01,0.18,26.893084,0
KOI_717.01,0.121,14.707512,0
KOI_717.02,0.047,3.601506,0
KOI_111.01,0.092,11.427512,0
KOI_721.01,0.116,13.72446,0
KOI_722.01,0.264,46.4073,0
KOI_728.01,0.075,7.1893676,0
KOI_1599.02,0.109,13.6141,0
KOI_2793.02,0.023,1.7667914,0
KOI_3077.02,0.066,7.55834,0
KOI_577.02,0.014,0.638154,0
KOI_4377.01,0.164396,19.8751024,0
KOI_2732.04,0.170867,24.5599825,0
KOI_4382.01,0.0427007,2.94651705,0
KOI_4382.02,0.0522211,3.98181,0
KOI_4383.01,0.0526951,4.34193309,0
KOI_4480.01,0.2695,58.7483404,0
KOI_4482.01,0.0638573,5.38295628,0
KOI_4484.01,0.0350387,2.29792687,0
KOI_3158.02,0.0457593,4.545879729,0
KOI_4487.01,0.0417884,3.487537,0
KOI_4586.01,0.353409,75.2130302,0
KOI_4587.01,0.0678451,6.362852,0
KOI_4588.01,0.080182,7.53732835,0
KOI_4590.01,0.083013,9.54053609,0
KOI_4591.01,0.0291181,1.809225,0
KOI_750.02,0.0515466,5.044258,0
KOI_4694.01,0.144832,19.2527509,0
KOI_4698.01,0.0879756,8.52740153,0
KOI_4699.01,0.0425841,3.07712736,0
KOI_4700.01,0.0471487,3.834913,0
KOI_3196.01,0.060694,4.96059531,0
KOI_4384.01,0.482387,122.354817,0
KOI_4705.01,0.025695,1.473373,0
KOI_4706.01,0.432039,101.952441,0
KOI_4709.01,0.0449042,3.708556,0
KOI_4710.01,0.0858463,9.45319777,0
KOI_4711.01,0.0512153,4.363828,0
KOI_4713.01,0.0834135,8.79647279,0
KOI_4714.01,0.0299986,2.049551,0
KOI_4715.01,0.25812,53.2858402,0
KOI_4716.01,0.063105,5.89426494,0
KOI_4717.01,0.682592,216.4304,0
KOI_4725.01,0.0735073,7.28168876,0
KOI_4730.01,0.0837718,9.07832046,0
KOI_4733.01,0.0695254,7.28107034,0
KOI_4735.01,0.0364239,2.879962,0
KOI_4737.01,0.0798082,7.79535928,0
KOI_3196.02,0.0755056,6.88309936,0
KOI_4742.01,0.392855,112.302489,0
KOI_3202.01,0.38061,92.456671,0
KOI_4743.01,0.246203,49.5381968,0
KOI_4744.01,0.0441411,3.391526,0
KOI_4745.01,0.572185,177.670151,0
KOI_4747.01,0.42649,92.269389,0
KOI_4748.01,0.071695,6.64749667,0
KOI_4750.01,0.210783,36.7208866,0
KOI_3203.01,0.43265,96.8187969,0
KOI_4754.01,0.0736518,7.08771,0
KOI_4755.01,0.045166,3.743257,0
KOI_4756.01,0.0632798,5.416675,0
KOI_4759.01,0.131528,17.7672031,0
KOI_4762.01,0.0879373,11.56740936,0
KOI_3204.01,0.013503,0.5729298,0
KOI_4763.01,0.28682,56.4468718,0
KOI_4764.01,0.183083,31.420198,0
KOI_4765.01,0.100538,10.811986,0
KOI_4766.01,0.0559578,5.56680019,0
KOI_4768.01,0.042242,3.436288,0
KOI_4771.01,0.590248,142.702698,0
KOI_4772.01,0.0440245,3.380761,0
KOI_4772.02,0.0846853,9.01955,0
KOI_4773.01,0.0862185,8.84935,0
KOI_4774.01,0.253875,51.5680873,0
KOI_4749.01,0.0303593,1.976486,0
KOI_4776.01,0.0692455,7.58619295,0
KOI_4780.01,0.0665495,6.601897,0
KOI_3206.01,0.11986,15.15189,0
KOI_4782.01,0.075685,7.42122,0
KOI_4758.01,0.210954,37.10915,0
KOI_4790.01,0.0662781,6.078771,0
KOI_3208.01,0.0354946,2.131662841,0
KOI_4793.01,0.0586919,5.27348,0
KOI_4794.01,0.154824,24.5036205,0
KOI_4797.01,0.0847618,9.97215,0
KOI_4799.01,0.0961467,12.0731971,0
KOI_4801.01,0.380214,82.4034,0
KOI_4775.01,0.13531,16.4491363,0
KOI_4811.01,0.151839,21.7424554,0
KOI_4813.01,0.0861309,9.2298,0
KOI_4815.01,0.137469,18.3718,0
KOI_4818.01,0.0522586,3.798973,0
KOI_4827.01,0.179201,31.1920983,0
KOI_4829.01,0.164151,22.8754,0
KOI_4833.01,0.0515652,4.31735956,0
KOI_4792.01,0.065042,5.759055,0
KOI_4803.01,0.0532382,4.36128784,0
KOI_4804.01,0.145682,21.08676027,0
KOI_4810.01,0.458249,115.235953,0
KOI_3209.01,0.103373,11.91269727,0
KOI_4820.01,0.119466,14.7401977,0
KOI_4822.01,0.0467915,3.514078,0
KOI_4823.01,0.0589358,4.965034,0
KOI_4826.01,0.0219723,1.141112,0
KOI_4287.01,0.115446,13.1230867,0
KOI_4288.01,0.0681574,6.28377378,0
KOI_4288.02,0.0871619,9.08741637,0
KOI_2529.02,0.250097,64.0023391,0
KOI_4290.01,0.0284394,4.83812782,0
KOI_4292.01,0.0865764,9.3281081,0
KOI_4385.01,0.0719212,7.29809774,0
KOI_4386.01,0.128099,18.501114,0
KOI_4389.01,0.118524,16.3369183,0
KOI_4390.01,0.0303512,1.636678706,0
KOI_2744.02,0.0957244,11.615278,0
KOI_4391.01,0.258544,49.4750746,0
KOI_4393.01,0.0255898,1.628929,0
KOI_4491.01,0.493045,114.340434,0
KOI_4495.01,0.0649286,5.93217072,0
KOI_4496.01,0.424264,96.386614,0
KOI_3158.03,0.0562124,6.18939233,0
KOI_4497.01,0.0677557,6.83006174,0
KOI_4595.01,0.0127964,0.597031,0
KOI_4597.01,0.0571436,4.820216,0
KOI_4601.01,0.0799598,7.93999097,0
KOI_4602.01,0.0380519,2.858584,0
KOI_4603.01,0.130815,15.951239,0
KOI_4294.01,0.0196121,0.962569654,0
KOI_4295.01,0.118702,13.3993035,0
KOI_4296.01,0.0359423,2.493833129,0
KOI_4298.01,0.0451495,2.894915,0
KOI_4300.01,0.0444479,3.58273863,0
KOI_4301.01,0.129969,15.6047312,0
KOI_4302.01,0.0618111,5.53322141,0
KOI_4395.01,0.0284908,1.920064,0
KOI_4398.01,0.071899,7.34230078,0
KOI_647.02,0.0798978,8.11387691,0
KOI_2842.03,0.0319926,3.03617925,0
KOI_4399.01,0.227676,42.10040137,0
KOI_4498.01,0.131319,17.1631072,0
KOI_4499.01,0.0577643,5.19905685,0
KOI_4500.01,0.0811751,8.70178,0
KOI_4500.02,0.242697,44.9851,0
KOI_4503.01,0.0634108,5.890906,0
KOI_4504.01,0.0480289,4.13040719,0
KOI_4504.02,0.0753677,8.11925762,0
KOI_3158.04,0.065267,7.74354957,0
KOI_4605.01,0.0769016,7.78590311,0
KOI_4613.01,0.0297201,1.962271,0
KOI_4303.01,0.656672,200.721388,0
KOI_4304.01,0.0877769,9.40600312,0
KOI_4307.01,0.569762,160.855246,0
KOI_612.03,0.469584,122.0798977,0
KOI_2563.02,0.0697755,6.26146,0
KOI_4400.01,0.0335483,2.20921142,0
KOI_4403.01,0.0624272,5.8834391,0
KOI_4405.01,0.0852644,8.91720823,0
KOI_4407.01,0.0258544,1.338062,0
KOI_2859.04,0.0375935,2.905106,0
KOI_4505.01,0.141562,18.0072559,0
KOI_4506.01,0.0588887,5.604631,0
KOI_4508.01,0.0320958,2.49916079,0
KOI_4509.01,0.0855915,12.00366262,0
KOI_4510.01,0.0540658,5.17613295,0
KOI_4512.01,0.0136263,0.589459002,0
KOI_4513.01,0.0468234,3.91794355,0
KOI_4614.01,0.0719791,6.4546794,0
KOI_4617.01,0.183253,27.4785705,0
KOI_4622.01,0.584061,207.248396,0
KOI_4312.01,0.0726117,7.84927015,0
KOI_4313.01,0.341893,67.71256,0
KOI_4318.01,0.128965,14.81622803,0
KOI_2579.02,0.0463803,3.59652274,0
KOI_4409.01,0.117551,14.2651693,0
KOI_4410.01,0.0580765,5.04398673,0
KOI_4411.01,0.100727,11.17931363,0
KOI_4418.01,0.923776,333.062,0
KOI_3158.05,0.0760537,9.74048379,0
KOI_4519.01,0.580907,148.569116,0
KOI_4520.01,0.0829155,9.3338237,0
KOI_4523.01,0.0603351,5.68238096,0
KOI_3179.01,0.0669485,5.99075529,0
KOI_4625.01,0.032006,2.440855468,0
KOI_4626.01,0.37691,91.95256,0
KOI_4627.01,0.0679532,7.51746459,0
KOI_4630.01,0.230626,44.7016548,0
KOI_4632.01,0.212426,40.0693439,0
KOI_4320.01,0.135804,20.6577154,0
KOI_4323.01,0.10366,11.49601499,0
KOI_4325.01,0.0140636,0.609944,0
KOI_4327.01,0.0197375,0.9916987,0
KOI_2949.02,0.0498681,3.75017,0
KOI_4421.01,0.0547853,4.72696483,0
KOI_4423.01,0.0763934,7.65269394,0
KOI_4424.01,0.0351878,2.271655,0
KOI_4426.01,1.07093,369.1442,0
KOI_4427.01,0.418661,147.66289,0
KOI_4524.01,0.0764011,7.99136516,0
KOI_4524.02,0.0535517,4.526255,0
KOI_4526.01,0.196592,30.5376819,0
KOI_4530.01,0.10434,12.6360703,0
KOI_4633.01,0.103238,11.6934951,0
KOI_4634.01,0.0493513,4.02748952,0
KOI_4636.01,0.494831,122.73548,0
KOI_4637.01,0.055002,4.380015,0
KOI_4640.01,0.0708941,6.10828368,0
KOI_2579.03,0.0935429,10.30147601,0
KOI_4329.01,0.135284,17.800617,0
KOI_4331.01,0.0305764,1.717849839,0
KOI_4333.01,0.900254,309.246,0
KOI_4334.01,0.0318617,2.44230738,0
KOI_4335.01,0.0771563,7.61757609,0
KOI_4337.01,0.079335,8.18509102,0
KOI_4428.01,0.103089,13.0034651,0
KOI_2972.02,0.237879,42.0278815,0
KOI_4431.01,0.150612,19.5650811,0
KOI_4435.01,0.0981812,10.8614422,0
KOI_3161.01,0.0743847,6.094045,0
KOI_3184.01,0.075307,7.545828,0
KOI_4643.01,0.0610524,5.593618,0
KOI_4644.01,0.0426873,3.44926321,0
KOI_4647.01,0.223998,37.9035095,0
KOI_4649.01,0.0419713,3.38423178,0
KOI_4341.01,0.0973071,10.77833098,0
KOI_4343.01,0.172291,27.2106721,0
KOI_4345.01,0.0483508,4.32709457,0
KOI_4346.01,0.0649438,6.3927424,0
KOI_3004.02,0.0739713,7.039701,0
KOI_4442.01,0.109944,13.9481223,0
KOI_4443.01,0.0677456,5.6758292,0
KOI_4444.01,0.0562676,5.94371018,0
KOI_4541.01,0.080525,8.52904329,0
KOI_4545.01,0.0164349,0.84935,0
KOI_4546.01,0.0164757,0.741775,0
KOI_4548.01,0.271997,61.077136,0
KOI_4549.01,0.0317255,2.048221,0
KOI_4650.01,0.0237011,1.700009,0
KOI_4651.01,0.0209562,1.192571,0
KOI_4653.01,0.154055,19.9775783,0
KOI_4655.01,0.126558,17.5434413,0
KOI_4656.01,0.0529131,3.818538,0
KOI_4657.01,0.0715785,7.57615651,0
KOI_4347.01,0.0400195,3.05708223,0
KOI_2585.03,0.0801732,7.87844622,0
KOI_4351.01,0.0134999,0.644325614,0
KOI_4353.01,0.133009,17.8076294,0
KOI_4446.01,0.45046,85.756962,0
KOI_4447.01,0.0292992,2.186662,0
KOI_3043.02,0.0742574,7.292762,0
KOI_4450.01,0.637242,196.435886,0
KOI_4451.01,0.076643,8.8302627,0
KOI_4452.01,0.100373,12.857552,0
KOI_4550.01,0.464923,140.254318,0
KOI_4551.01,0.119975,14.7178666,0
KOI_4554.01,0.0772276,8.07738006,0
KOI_4556.01,0.155336,21.5811,0
KOI_4557.01,0.0649448,5.756534,0
KOI_4558.01,0.0795807,8.82342,0
KOI_4659.01,0.230407,41.8682978,0
KOI_4661.01,0.0720544,8.61746692,0
KOI_4663.01,0.0598047,5.656793,0
KOI_4665.01,0.849163,289.8823,0
KOI_4666.01,0.100623,12.40169,0
KOI_4667.01,0.588551,152.823072,0
KOI_2590.02,0.167394,22.7910432,0
KOI_4356.01,0.48371,174.510213,0
KOI_4357.01,0.0138344,0.681151,0
KOI_4358.01,0.448091,106.949792,0
KOI_4360.01,0.0390721,2.71602122,0
KOI_4456.01,0.0701331,7.4298089,0
KOI_3061.02,0.323315,77.9208,0
KOI_4460.01,0.807715,284.727531,0
KOI_4462.01,0.296267,45.16998,0
KOI_4561.01,0.0264195,1.51837776,0
KOI_4563.01,0.271691,54.3388,0
KOI_3165.01,0.0551109,4.11754788,0
KOI_4566.01,0.0464258,3.946594,0
KOI_4567.01,0.118122,14.7446455,0
KOI_4670.01,0.0655227,6.80900759,0
KOI_3190.01,0.0848762,8.95300276,0
KOI_4674.01,0.0544572,4.843434,0
KOI_4676.01,0.209372,31.17804,0
KOI_4361.01,0.337716,75.8779712,0
KOI_4363.01,0.133808,18.2225,0
KOI_4364.01,0.0509625,4.56380986,0
KOI_2722.05,0.132637,16.5339697,0
KOI_4366.01,0.0160223,0.762948,0
KOI_4367.01,0.607319,170.996257,0
KOI_4463.01,0.199933,36.7604498,0
KOI_4464.01,0.04481,4.373581216,0
KOI_4466.01,0.569573,154.671556,0
KOI_4467.01,0.0390264,2.94244801,0
KOI_4570.01,0.210047,35.0175757,0
KOI_4571.01,0.259372,47.3120312,0
KOI_4680.01,0.26463,54.081946,0
KOI_4371.01,0.321842,66.369355,0
KOI_2732.02,0.115287,13.61168764,0
KOI_4372.01,0.0606228,6.24562004,0
KOI_4374.01,0.0443313,3.70388525,0
KOI_4473.01,0.107498,13.6472725,0
KOI_4474.01,0.112583,16.4736476,0
KOI_4477.01,0.0586951,5.301723,0
KOI_3158.01,0.0391691,3.600107716,0
KOI_4477.02,0.0852221,9.32860656,0
KOI_4478.01,0.0616918,6.38666834,0
KOI_4577.01,0.427493,105.996922,0
KOI_4580.01,0.070854,6.30417185,0
KOI_4581.01,0.0657761,6.00617861,0
KOI_4582.01,0.0527743,4.224172,0
KOI_4583.01,0.902882,330.921,0
KOI_3168.01,0.299604,56.3479546,0
KOI_4585.01,0.0739333,6.76289469,0
KOI_4686.01,0.101315,11.8307537,0
KOI_4691.01,0.0445254,3.387931,0
KOI_3194.01,0.104582,10.81306253,0
KOI_4693.01,0.165039,23.62187,0
KOI_3246.01,0.015128,0.689982107,0
KOI_3248.01,0.0682239,6.91262638,0
KOI_3255.01,0.273587,66.6510726,0
KOI_1562.02,0.14415,20.0680684,0
KOI_3353.01,0.091067,11.55527645,0
KOI_3354.01,0.0963301,11.5705785,0
KOI_3355.01,0.126322,16.295408,0
KOI_3356.01,0.168041,26.0849308,0
KOI_3357.01,0.267728,52.802771216,0
KOI_3358.01,0.0872164,10.104035264,0
KOI_3361.01,0.324327,65.9413859,0
KOI_3459.01,0.107706,13.2224021,0
KOI_1750.02,0.0357561,2.537405,0
KOI_3460.01,0.295813,62.596712,0
KOI_3462.01,0.105037,12.43415,0
KOI_3462.02,0.193086,30.9906,0
KOI_3465.01,0.115444,16.05073129,0
KOI_3467.01,0.210211,33.937528273,0
KOI_1837.02,0.0260916,1.682943842,0
KOI_3583.01,0.820483,210.30663744,0
KOI_1151.03,0.058,5.24948,0
KOI_3363.01,0.117274,14.53254712,0
KOI_3605.01,0.542191,178.26800557,0
KOI_3606.01,0.0352528,2.1816928464,0
KOI_3608.01,0.765437,244.83268785,0
KOI_3468.01,0.137912,20.7060692,0
KOI_3611.01,0.0926191,10.443336694,0
KOI_3617.01,0.0350705,1.6750379126,0
KOI_3620.01,0.223999,46.698202357,0
KOI_1873.02,0.218959,34.9185636,0
KOI_3626.01,0.237237,44.14583836,0
KOI_3627.02,0.0833768,8.529992426,0
KOI_1875.02,0.012759,0.53835531,0
KOI_1899.02,0.098026,10.52249,0
KOI_3641.01,0.591827,178.41296349,0
KOI_3647.01,0.147993,20.427224327,0
KOI_1922.03,0.442607,105.6548227,0
KOI_3649.01,0.0238183,1.3039021679,0
KOI_3652.01,0.124051,16.371893362,0
KOI_3660.01,0.586308,174.770889282,0
KOI_3663.01,0.84511,282.525503,0
KOI_1955.03,0.0289802,1.644226106,0
KOI_3675.01,0.134067,20.8390926,0
KOI_3678.01,0.541388,160.88564385,0
KOI_3680.01,0.531683,141.2417232,0
KOI_3681.01,0.73053,217.83182903,0
KOI_3681.02,0.0968443,10.51416038,0
KOI_3685.01,0.674256,208.86908185,0
KOI_3685.02,0.0718081,7.25933971,0
KOI_3689.01,0.0604751,5.241026254,0
KOI_3690.01,0.110748,12.893021861,0
KOI_1986.02,0.0679967,7.12761615,0
KOI_3717.01,0.719854,227.6625302,0
KOI_3720.01,0.76863,213.39904552,0
KOI_3721.01,0.0680027,6.40824756,0
KOI_416.03,0.0841825,9.74770508,0
KOI_3683.01,0.745184,214.3120712,0
KOI_3692.01,0.0216792,1.1601415421,0
KOI_1972.02,0.0228625,1.22621141,0
KOI_3709.01,0.682291,205.5833059,0
KOI_3715.01,0.0940854,9.84888318,0
KOI_4834.01,0.0487426,3.741158,0
KOI_4837.01,0.0587321,5.386268,0
KOI_4838.01,0.0946921,13.2970791,0
KOI_4839.01,0.169325,21.84157,0
KOI_4840.01,0.0916275,10.4715877,0
KOI_3214.01,0.114178,11.49498201,0
KOI_3258.01,0.221839,40.3510466,0
KOI_3259.01,0.322671,72.9332889,0
KOI_3260.01,0.291771,56.6746919,0
KOI_3261.01,0.105801,12.27065093,0
KOI_3262.01,0.117509,13.2275274,0
KOI_3263.01,0.262277,76.879389,0
KOI_3264.01,0.0929263,13.0152137,0
KOI_3266.01,0.239092,54.5093847,0
KOI_1613.02,0.404866,94.091372,0
KOI_3365.01,0.152483,22.12676997,0
KOI_3367.01,0.169279,25.3736765,0
KOI_3370.01,0.150419,24.3523501,0
KOI_3370.02,0.0587365,5.94222284,0
KOI_3371.01,0.261862,58.126419,0
KOI_3372.01,0.180699,26.7575531,0
KOI_1781.03,0.275626,58.01942355,0
KOI_3470.01,0.122179,15.061845,0
KOI_3470.02,0.173254,25.4336273,0
KOI_3472.01,0.0961747,10.43006268,0
KOI_3473.01,0.192933,27.63715283,0
KOI_3474.01,0.25819,52.6100156,0
KOI_4848.01,0.86118,384.687,0
KOI_4849.01,0.0412065,3.199396,0
KOI_4850.01,0.0408437,3.041911,0
KOI_1151.04,0.123262,17.4533046,0
KOI_3267.01,0.119039,14.1959297,0
KOI_3268.01,0.0949941,11.52482769,0
KOI_3271.01,0.130496,19.54889848,0
KOI_3271.02,0.0683991,7.41826379,0
KOI_3274.01,0.209664,35.622348,0
KOI_1627.03,0.0451877,3.80678983,0
KOI_3374.01,0.0898483,9.50844486,0
KOI_3374.02,0.210544,34.1082912,0
KOI_3375.01,0.252285,47.0564321,0
KOI_3377.01,0.0724819,10.01002063,0
KOI_3379.01,0.19385,30.4548752,0
KOI_1788.02,0.929427,369.079152,0
KOI_3480.01,0.0951757,11.9378307,0
KOI_3481.01,0.194667,32.7076011,0
KOI_3482.01,0.11623,15.3316419,0
KOI_3483.01,0.384369,82.3295,0
KOI_3486.01,0.128986,19.0707237,0
KOI_4852.01,0.0295814,1.898698,0
KOI_4854.01,0.0353705,2.635354,0
KOI_4855.01,0.0261087,1.457239,0
KOI_4857.01,0.051286,4.114901,0
KOI_4859.01,0.066013,7.502342,0
KOI_1151.05,0.142612,21.7203167,0
KOI_3277.01,0.245634,42.9137786,0
KOI_3278.01,0.38048,88.1808271,0
KOI_3279.01,0.195362,30.8278215,0
KOI_3280.01,0.26188,47.1606833,0
KOI_3282.01,0.215239,49.2763491,0
KOI_3284.01,0.164709,35.2328254,0
KOI_3286.01,0.11319,18.137262,0
KOI_3383.01,0.210632,37.8868474,0
KOI_3384.01,0.0965548,10.54844316,0
KOI_3384.02,0.147497,19.9159769,0
KOI_3386.01,0.207615,34.525994462,0
KOI_3389.01,0.187901,29.7685132,0
KOI_3493.01,0.255438,46.7160636,0
KOI_3495.01,0.123205,17.6062751,0
KOI_3495.02,0.0684548,6.685149,0
KOI_3496.01,0.175214,23.2385391,0
KOI_4862.01,0.015554,0.903774,0
KOI_4864.01,0.0619192,5.664862,0
KOI_3287.01,0.266701,51.1109847,0
KOI_3288.01,0.249399,47.9873161,0
KOI_3296.01,0.289957,62.8688832,0
KOI_3391.01,0.175356,36.7655855,0
KOI_3393.01,0.289685,54.6495274,0
KOI_1650.02,0.424824,100.8276346,0
KOI_3394.01,0.12783,15.576249,0
KOI_3395.01,0.0872218,10.00506198,0
KOI_3396.01,0.210175,36.2583597,0
KOI_3397.01,0.225697,35.8756946,0
KOI_3398.01,0.0746425,7.31939992,0
KOI_3398.02,0.215073,35.7992679,0
KOI_3496.02,0.0899182,8.54330817,0
KOI_3497.01,0.129354,20.35967569,0
KOI_1792.03,0.0877916,9.10968267,0
KOI_3500.01,0.343023,73.750432,0
KOI_3500.02,0.0563389,4.748226,0
KOI_4871.01,0.053403,4.082036,0
KOI_4875.01,0.0149685,0.912163,0
KOI_4877.01,0.0613044,5.19208,0
KOI_4878.01,1.13654,449.01711,0
KOI_3298.01,0.161301,29.9632989,0
KOI_3301.01,0.142006,20.7104062,0
KOI_3303.01,0.170814,29.3494317,0
KOI_3398.03,0.0525774,4.32707893,0
KOI_3401.01,0.130706,17.9557469,0
KOI_1681.02,0.0231589,1.992831944,0
KOI_3403.01,0.227731,39.8190618,0
KOI_3403.02,0.0656156,6.15841825,0
KOI_3404.01,0.376683,82.2858,0
KOI_3407.01,0.372418,92.4366138,0
KOI_3503.01,0.145657,21.1869026,0
KOI_3506.01,0.115089,12.6253114906,0
KOI_4881.01,0.0623134,5.679719,0
KOI_4885.01,0.0837735,9.33956646,0
KOI_4886.01,0.136953,17.99565,0
KOI_4887.01,0.0203468,1.018317,0
KOI_3305.01,0.309296,65.649507,0
KOI_3306.01,0.169321,25.1599667,0
KOI_3307.01,0.0867027,10.50721099,0
KOI_3308.01,0.180227,31.7786904,0
KOI_3308.02,0.0547984,5.32791928,0
KOI_3309.01,0.310053,71.05457697,0
KOI_3310.01,0.146155,20.5512486,0
KOI_3311.01,0.172101,31.8277879,0
KOI_3312.01,0.132962,18.0938018,0
KOI_3408.01,0.317651,65.4288748,0
KOI_3410.01,0.127773,16.5860113,0
KOI_3411.01,0.18372,26.837716489,0
KOI_3412.01,0.12616,16.75258825,0
KOI_1681.03,0.0365048,3.531115,0
KOI_3413.01,0.272227,49.61275428,0
KOI_3414.01,0.14522,27.009805434,0
KOI_3415.01,0.106526,15.0218632,0
KOI_3416.01,0.0975182,11.8235454,0
KOI_3522.01,1.00401,241.07075933,0
KOI_3527.01,0.335423,76.819853672,0
KOI_3528.01,0.589791,165.40574049,0
KOI_4890.01,0.320592,63.0939,0
KOI_4891.01,0.0551659,4.73088424,0
KOI_4892.01,0.142667,21.375874,0
KOI_4893.01,0.0694829,6.58754,0
KOI_4895.01,0.102084,12.4601488,0
KOI_4896.01,0.145127,19.59415,0
KOI_3313.01,0.19868,34.952536,0
KOI_3315.01,0.194122,31.1750303,0
KOI_3316.01,0.238381,47.0568875,0
KOI_1404.02,0.108787,18.9062627,0
KOI_3318.02,0.172609,25.6971144,0
KOI_3319.01,0.143338,19.5906438,0
KOI_3319.02,0.0804653,8.23980729,0
KOI_3319.03,0.0458618,3.54552922,0
KOI_3417.01,0.398073,91.083087,0
KOI_3418.01,0.367531,85.274625,0
KOI_3419.01,0.303779,58.585035518,0
KOI_3420.02,0.108134,12.50155,0
KOI_3421.01,0.255013,40.6508729,0
KOI_3423.01,0.204771,30.25415969,0
KOI_3425.01,0.155682,20.0346919,0
KOI_3531.01,0.33185,70.582873472,0
KOI_332.02,0.0736009,6.86678326,0
KOI_3536.01,0.562458,156.5165228,0
KOI_4898.01,1.13091,409.875612,0
KOI_4900.01,0.0701785,6.67166815,0
KOI_4902.01,0.987443,409.42595,0
KOI_4904.01,0.0456875,3.594641,0
KOI_3320.01,0.36886,85.06241082,0
KOI_3323.01,0.114946,14.3191493,0
KOI_3324.01,0.146339,21.8635243,0
KOI_3425.02,0.0454204,3.15719476,0
KOI_3428.01,0.325397,64.6596836,0
KOI_3429.01,0.123613,15.8278102,0
KOI_3429.02,0.0832128,8.74196472,0
KOI_1718.02,0.554004,153.356672,0
KOI_3430.01,0.107705,13.92477,0
KOI_3541.01,1.15302,421.42846919,0
KOI_3545.01,0.0171716,1.0920648575,0
KOI_4907.01,0.051968,4.044454,0
KOI_4912.01,0.0184844,0.876859,0
KOI_4913.01,0.0751664,6.787968,0
KOI_4914.01,0.0623214,5.47449736,0
KOI_3329.01,0.109679,12.687657,0
KOI_3330.01,0.115709,16.2950956,0
KOI_3331.01,0.13283,18.17300741,0
KOI_3334.01,0.351829,95.178315286,0
KOI_3335.01,0.205988,31.2543755,0
KOI_284.04,0.437647,110.286809,0
KOI_1525.02,0.1134,11.80607659,0
KOI_3337.01,0.0952394,11.16650314,0
KOI_3432.01,0.243094,48.0523808,0
